Package,nUsing,ERROR,FAIL,NOTE,OK,WARN,has_problem,modeled_problem_probability
highcharter,21,0,0,4,5,3,FALSE,0.421215189948552
highfrequency,10,0,0,1,11,0,FALSE,0.166185636270792
highlight,0,0,0,3,9,0,FALSE,0.0578513797619318
highlightHTML,0,0,0,0,12,0,FALSE,0.0578513797619318
highmean,3,0,0,0,12,0,FALSE,0.0803891324736847
highr,0,0,0,0,12,0,FALSE,0.0578513797619318
highriskzone,8,0,0,7,5,0,FALSE,0.136063049330599
higrad,1,0,0,0,11,1,FALSE,0.0646128204107019
hillR,5,0,0,0,11,1,FALSE,0.0996073011649021
hillmakeR,0,0,0,12,0,0,FALSE,0.0578513797619318
hindexcalculator,0,0,0,0,12,0,FALSE,0.0578513797619318
hint,0,0,0,12,0,0,FALSE,0.0578513797619318
hipread,4,0,0,1,11,0,FALSE,0.0895343702857667
hisse,9,0,0,0,12,0,FALSE,0.15050530328391
histmdl,0,0,0,0,12,0,FALSE,0.0578513797619318
histogram,0,0,0,0,12,0,FALSE,0.0578513797619318
historydata,0,0,0,0,12,0,FALSE,0.0578513797619318
histry,4,0,0,0,12,0,FALSE,0.0895343702857667
hit,3,0,0,2,10,0,FALSE,0.0803891324736847
hitandrun,1,0,0,0,12,0,FALSE,0.0646128204107019
hive,2,0,0,0,12,0,FALSE,0.0721040324815259
hkclustering,1,0,0,0,12,0,FALSE,0.0646128204107019
hkevp,1,0,0,2,10,0,FALSE,0.0646128204107019
hkex.api,3,0,0,0,12,0,FALSE,0.0803891324736847
hmeasure,0,0,0,0,12,0,FALSE,0.0578513797619318
hmi,17,0,0,0,12,0,FALSE,0.312439480946161
hmm.discnp,1,0,0,0,12,0,FALSE,0.0646128204107019
hmmm,4,0,0,0,12,0,FALSE,0.0895343702857667
hms,2,0,0,0,12,0,FALSE,0.0721040324815259
hnp,1,0,0,11,1,0,FALSE,0.0646128204107019
hoa,2,0,0,0,10,2,FALSE,0.0721040324815259
hoardeR,18,2,0,3,7,0,TRUE,0.338272730846271
hoardr,3,0,0,0,12,0,FALSE,0.0803891324736847
hogsvdR,2,0,0,0,12,0,FALSE,0.0721040324815259
holdem,0,0,0,0,12,0,FALSE,0.0578513797619318
homals,3,0,0,0,12,0,FALSE,0.0803891324736847
homeR,0,0,0,0,12,0,FALSE,0.0578513797619318
hommel,1,0,0,0,12,0,FALSE,0.0646128204107019
homologene,2,0,0,0,12,0,FALSE,0.0721040324815259
homomorpheR,3,0,0,0,12,0,FALSE,0.0803891324736847
homtest,0,0,0,0,12,0,FALSE,0.0578513797619318
hopbyhop,0,0,0,0,12,0,FALSE,0.0578513797619318
horizon,1,0,0,0,12,0,FALSE,0.0646128204107019
hornpa,0,0,0,12,0,0,FALSE,0.0578513797619318
horserule,8,1,0,4,7,0,TRUE,0.136063049330599
horseshoe,0,0,0,0,11,1,FALSE,0.0578513797619318
hot.deck,1,0,0,1,11,0,FALSE,0.0646128204107019
hotspot,0,0,0,0,12,0,FALSE,0.0578513797619318
hotspots,2,0,0,0,12,0,FALSE,0.0721040324815259
housingData,0,0,0,0,12,0,FALSE,0.0578513797619318
howmany,0,0,0,0,12,0,FALSE,0.0578513797619318
hpcwld,2,0,0,12,0,0,FALSE,0.0721040324815259
hpiR,15,0,0,5,7,0,FALSE,0.264207155555033
hpoPlot,3,0,0,0,12,0,FALSE,0.0803891324736847
hqmisc,0,0,0,12,0,0,FALSE,0.0578513797619318
hqreg,0,0,0,0,12,0,FALSE,0.0578513797619318
hrIPW,1,0,0,0,11,1,FALSE,0.0646128204107019
hrbrthemes,8,0,0,0,12,0,FALSE,0.136063049330599
hsdar,4,0,0,8,4,0,FALSE,0.0895343702857667
hsicCCA,0,0,0,12,0,0,FALSE,0.0578513797619318
hsm,0,0,0,0,12,0,FALSE,0.0578513797619318
hsmm,1,0,0,12,0,0,FALSE,0.0646128204107019
hsphase,2,0,0,2,10,0,FALSE,0.0721040324815259
htdp,1,0,0,5,7,0,FALSE,0.0646128204107019
htm2txt,0,0,0,0,12,0,FALSE,0.0578513797619318
htmlTable,7,0,0,0,12,0,FALSE,0.122806306686478
htmltab,2,0,0,0,12,0,FALSE,0.0721040324815259
htmltidy,5,0,0,0,10,2,FALSE,0.0996073011649021
htmltools,2,0,0,0,12,0,FALSE,0.0721040324815259
htmlwidgets,3,0,0,0,11,1,FALSE,0.0803891324736847
htree,0,0,0,0,12,0,FALSE,0.0578513797619318
hts,4,0,0,0,12,0,FALSE,0.0895343702857667
httk,7,0,0,7,5,0,FALSE,0.122806306686478
httpRequest,0,0,0,12,0,0,FALSE,0.0578513797619318
httpcache,2,0,0,0,12,0,FALSE,0.0721040324815259
httpcode,0,0,0,0,12,0,FALSE,0.0578513797619318
httping,5,0,0,0,12,0,FALSE,0.0996073011649021
httptest,4,0,0,0,12,0,FALSE,0.0895343702857667
httpuv,4,1,0,11,0,0,TRUE,0.0895343702857667
httr,5,0,0,0,12,0,FALSE,0.0996073011649021
hues,1,0,0,0,12,0,FALSE,0.0646128204107019
huge,4,0,0,3,9,0,FALSE,0.0895343702857667
humanFormat,1,0,0,12,0,0,FALSE,0.0646128204107019
humaniformat,1,0,0,2,10,0,FALSE,0.0646128204107019
humanize,3,0,0,0,12,0,FALSE,0.0803891324736847
humanleague,1,0,0,3,9,0,FALSE,0.0646128204107019
humidity,0,0,0,0,12,0,FALSE,0.0578513797619318
hunspell,2,0,0,1,8,3,FALSE,0.0721040324815259
hurdlr,0,0,0,0,12,0,FALSE,0.0578513797619318
hutils,3,0,0,0,12,0,FALSE,0.0803891324736847
hutilscpp,3,0,0,0,12,0,FALSE,0.0803891324736847
huxtable,8,11,0,0,1,0,TRUE,0.136063049330599
hwde,0,0,0,1,11,0,FALSE,0.0578513797619318
hwriter,0,0,0,12,0,0,FALSE,0.0578513797619318
hwwntest,2,0,0,0,12,0,FALSE,0.0721040324815259
hybridEnsemble,21,0,0,12,0,0,FALSE,0.421215189948552
hybridHclust,1,0,0,0,12,0,FALSE,0.0646128204107019
hybridModels,6,0,0,2,10,0,FALSE,0.110675716060278
hydroApps,1,0,0,12,0,0,FALSE,0.0646128204107019
hydroGOF,3,0,0,0,12,0,FALSE,0.0803891324736847
hydroPSO,9,0,0,0,12,0,FALSE,0.15050530328391
hydroTSM,8,0,0,0,12,0,FALSE,0.136063049330599
hydrogeo,0,0,0,0,12,0,FALSE,0.0578513797619318
hydrolinks,7,0,0,5,7,0,FALSE,0.122806306686478
hydroscoper,7,0,0,5,7,0,FALSE,0.122806306686478
hydrostats,0,0,0,0,12,0,FALSE,0.0578513797619318
hyfo,13,0,0,0,11,1,FALSE,0.221027051483318
hyper.fit,4,0,0,0,12,0,FALSE,0.0895343702857667
hyper2,3,0,0,0,12,0,FALSE,0.0803891324736847
hyperSMURF,2,0,0,0,12,0,FALSE,0.0721040324815259
hyperSpec,6,0,0,4,6,2,FALSE,0.110675716060278
hypercube,1,0,0,0,12,0,FALSE,0.0646128204107019
hypergate,0,0,0,0,12,0,FALSE,0.0578513797619318
hypergea,0,0,0,4,8,0,FALSE,0.0578513797619318
hypergeo,3,0,0,1,11,0,FALSE,0.0803891324736847
hypersampleplan,0,0,0,0,12,0,FALSE,0.0578513797619318
hypervolume,16,0,0,0,10,2,FALSE,0.287721271529978
hyphenatr,2,4,0,2,6,0,TRUE,0.0721040324815259
hypothesestest,0,0,0,12,0,0,FALSE,0.0578513797619318
hypothesisr,3,0,0,0,12,0,FALSE,0.0803891324736847
hysteresis,3,0,0,0,12,0,FALSE,0.0803891324736847
hzar,3,0,0,12,0,0,FALSE,0.0803891324736847
iBATCGH,2,0,0,9,3,0,FALSE,0.0721040324815259
iBST,3,0,0,2,10,0,FALSE,0.0803891324736847
iC10,3,0,0,0,12,0,FALSE,0.0803891324736847
iC10TrainingData,0,0,0,7,5,0,FALSE,0.0578513797619318
iClick,16,0,0,0,12,0,FALSE,0.287721271529978
iCluster,5,0,0,12,0,0,FALSE,0.0996073011649021
iDINGO,6,0,0,0,12,0,FALSE,0.110675716060278
iDOS,1,0,0,0,12,0,FALSE,0.0646128204107019
iDynoR,2,0,0,12,0,0,FALSE,0.0721040324815259
iECAT,2,0,0,0,12,0,FALSE,0.0721040324815259
iFad,4,0,0,12,0,0,FALSE,0.0895343702857667
iGSEA,0,0,0,0,12,0,FALSE,0.0578513797619318
iGasso,2,0,0,0,12,0,FALSE,0.0721040324815259
iMRMC,0,8,0,0,4,0,TRUE,0.0578513797619318
iMediate,2,0,0,0,12,0,FALSE,0.0721040324815259
iNEXT,2,0,0,0,12,0,FALSE,0.0721040324815259
iNOTE,3,0,0,0,12,0,FALSE,0.0803891324736847
iNextPD,4,0,0,0,12,0,FALSE,0.0895343702857667
iRF,8,1,0,0,10,1,TRUE,0.136063049330599
iRafNet,1,0,0,2,10,0,FALSE,0.0646128204107019
iRefR,3,0,0,12,0,0,FALSE,0.0803891324736847
iRegression,1,0,0,0,12,0,FALSE,0.0646128204107019
iRepro,0,0,0,0,12,0,FALSE,0.0578513797619318
iSDM,12,0,0,5,7,0,FALSE,0.201422189292113
iTOP,2,0,0,0,12,0,FALSE,0.0721040324815259
iWISA,3,0,0,0,12,0,FALSE,0.0803891324736847
iWeigReg,2,0,0,12,0,0,FALSE,0.0721040324815259
iadf,6,0,0,0,11,1,FALSE,0.110675716060278
iarm,5,1,0,0,10,0,TRUE,0.0996073011649021
ibd,5,0,0,0,12,0,FALSE,0.0996073011649021
ibdreg,0,0,0,12,0,0,FALSE,0.0578513797619318
ibeemd,5,0,0,12,0,0,FALSE,0.0996073011649021
ibelief,0,0,0,0,12,0,FALSE,0.0578513797619318
ibm,1,0,0,2,10,0,FALSE,0.0646128204107019
ibmcraftr,1,0,0,2,10,0,FALSE,0.0646128204107019
ibmdbR,7,0,0,7,5,0,FALSE,0.122806306686478
ibmsunburst,2,0,0,0,9,3,FALSE,0.0721040324815259
ibr,1,0,0,2,10,0,FALSE,0.0646128204107019
ibs,1,0,0,0,12,0,FALSE,0.0646128204107019
ic.infer,4,0,0,0,12,0,FALSE,0.0895343702857667
ic50,0,0,0,11,0,0,FALSE,0.0578513797619318
icRSF,2,0,0,0,12,0,FALSE,0.0721040324815259
ica,0,0,0,0,12,0,FALSE,0.0578513797619318
ical,1,0,0,0,12,0,FALSE,0.0646128204107019
icamix,1,0,0,0,12,0,FALSE,0.0646128204107019
icapca,0,0,0,12,0,0,FALSE,0.0578513797619318
icarus,0,2,0,0,10,0,TRUE,0.0578513797619318
iccbeta,2,0,0,0,12,0,FALSE,0.0721040324815259
icd,4,0,0,4,5,3,FALSE,0.0895343702857667
icd.data,0,0,0,5,7,0,FALSE,0.0578513797619318
icdGLM,1,0,0,0,12,0,FALSE,0.0646128204107019
icenReg,5,0,0,3,9,0,FALSE,0.0996073011649021
icensBKL,7,0,0,2,10,0,FALSE,0.122806306686478
icensmis,1,0,0,2,10,0,FALSE,0.0646128204107019
icesAdvice,0,0,0,0,12,0,FALSE,0.0578513797619318
icesDatras,0,0,0,0,12,0,FALSE,0.0578513797619318
icesSAG,5,0,0,0,12,0,FALSE,0.0996073011649021
icesTAF,2,0,0,0,12,0,FALSE,0.0721040324815259
icesVocab,1,0,0,0,12,0,FALSE,0.0646128204107019
icmm,1,0,0,0,12,0,FALSE,0.0646128204107019
icosa,6,0,0,7,3,2,FALSE,0.110675716060278
icpsrdata,3,0,0,0,12,0,FALSE,0.0803891324736847
icr,1,0,0,0,12,0,FALSE,0.0646128204107019
icsw,0,0,0,0,12,0,FALSE,0.0578513797619318
idar,4,0,0,0,12,0,FALSE,0.0895343702857667
idbg,0,0,0,12,0,0,FALSE,0.0578513797619318
idbr,4,0,0,0,12,0,FALSE,0.0895343702857667
idealstan,14,0,0,12,0,0,FALSE,0.241961935065665
idefix,10,0,0,5,7,0,FALSE,0.166185636270792
idem,5,0,0,12,0,0,FALSE,0.0996073011649021
idendr0,1,0,0,3,9,0,FALSE,0.0646128204107019
identity,0,0,0,6,6,0,FALSE,0.0578513797619318
ider,1,0,0,0,12,0,FALSE,0.0646128204107019
idm,6,0,0,0,12,0,FALSE,0.110675716060278
idmTPreg,3,1,0,0,11,0,TRUE,0.0803891324736847
idr,0,0,0,12,0,0,FALSE,0.0578513797619318
ids,2,0,0,0,12,0,FALSE,0.0721040324815259
idx2r,0,0,0,0,12,0,FALSE,0.0578513797619318
ie2misc,9,0,0,9,2,1,FALSE,0.15050530328391
ieeeround,0,0,0,2,7,0,FALSE,0.0578513797619318
iemisc,15,0,0,6,5,1,FALSE,0.264207155555033
iemiscdata,0,0,0,10,1,1,FALSE,0.0578513797619318
iemisctext,0,0,0,5,6,1,FALSE,0.0578513797619318
ifa,1,1,0,11,0,0,TRUE,0.0646128204107019
ifaTools,5,1,0,0,11,0,TRUE,0.0996073011649021
ifctools,0,0,0,2,10,0,FALSE,0.0578513797619318
ifs,0,0,0,2,10,0,FALSE,0.0578513797619318
ifultools,2,0,0,0,12,0,FALSE,0.0721040324815259
ig.vancouver.2014.topcolour,0,0,0,0,12,0,FALSE,0.0578513797619318
igraph,3,5,0,5,2,0,TRUE,0.0803891324736847
igraphdata,0,0,0,0,12,0,FALSE,0.0578513797619318
igraphinshiny,2,0,0,0,12,0,FALSE,0.0721040324815259
igraphtosonia,1,0,0,12,0,0,FALSE,0.0646128204107019
iheatmapr,10,3,0,0,9,0,TRUE,0.166185636270792
ihs,1,0,0,12,0,0,FALSE,0.0646128204107019
iilasso,2,0,0,0,12,0,FALSE,0.0721040324815259
ijtiff,12,0,0,0,12,0,FALSE,0.201422189292113
iki.dataclim,4,0,0,12,0,0,FALSE,0.0895343702857667
ilc,5,0,0,11,0,1,FALSE,0.0996073011649021
imageData,7,1,0,0,11,0,TRUE,0.122806306686478
imager,11,0,0,7,1,4,FALSE,0.183147410567722
imagerExtra,4,0,0,1,11,0,FALSE,0.0895343702857667
imageviewer,1,0,0,0,12,0,FALSE,0.0646128204107019
imagine,1,0,0,0,12,0,FALSE,0.0646128204107019
imbalance,8,0,0,3,8,1,FALSE,0.136063049330599
imdbapi,3,0,0,0,12,0,FALSE,0.0803891324736847
imfr,3,0,0,0,12,0,FALSE,0.0803891324736847
imguR,3,0,0,0,12,0,FALSE,0.0803891324736847
iml,12,0,0,0,12,0,FALSE,0.201422189292113
immer,7,0,0,1,11,0,FALSE,0.122806306686478
imp4p,4,0,0,0,12,0,FALSE,0.0895343702857667
impimp,0,0,0,0,11,1,FALSE,0.0578513797619318
implyr,6,0,0,0,12,0,FALSE,0.110675716060278
import,0,0,0,0,12,0,FALSE,0.0578513797619318
importar,0,0,0,0,12,0,FALSE,0.0578513797619318
imprProbEst,2,0,0,12,0,0,FALSE,0.0721040324815259
imptree,1,0,0,0,12,0,FALSE,0.0646128204107019
imputeLCMD,4,0,0,12,0,0,FALSE,0.0895343702857667
imputeMDR,0,0,0,12,0,0,FALSE,0.0578513797619318
imputeMissings,1,0,0,0,12,0,FALSE,0.0646128204107019
imputeMulti,4,0,0,12,0,0,FALSE,0.0895343702857667
imputePSF,1,0,0,12,0,0,FALSE,0.0646128204107019
imputeR,1,0,0,0,12,0,FALSE,0.0646128204107019
imputeTS,4,0,0,0,12,0,FALSE,0.0895343702857667
imputeTestbench,7,0,0,0,12,0,FALSE,0.122806306686478
imputeYn,5,0,0,0,12,0,FALSE,0.0996073011649021
imsig,6,0,0,0,12,0,FALSE,0.110675716060278
in2extRemes,1,0,0,0,12,0,FALSE,0.0646128204107019
inTrees,6,1,0,0,11,0,TRUE,0.110675716060278
inaparc,2,0,0,0,12,0,FALSE,0.0721040324815259
inarmix,2,0,0,12,0,0,FALSE,0.0721040324815259
inbreedR,1,0,0,0,12,0,FALSE,0.0646128204107019
incR,5,0,0,5,7,0,FALSE,0.0996073011649021
inca,2,2,0,0,10,0,TRUE,0.0721040324815259
incadata,7,1,0,5,6,0,TRUE,0.122806306686478
incgraph,6,0,0,5,6,1,FALSE,0.110675716060278
incidence,2,0,0,0,12,0,FALSE,0.0721040324815259
inctools,12,0,0,0,12,0,FALSE,0.201422189292113
indelmiss,4,5,0,0,7,0,TRUE,0.0895343702857667
indicspecies,1,1,0,0,11,0,TRUE,0.0646128204107019
indirect,2,0,0,0,12,0,FALSE,0.0721040324815259
inegiR,4,0,0,0,12,0,FALSE,0.0895343702857667
ineq,0,0,0,0,12,0,FALSE,0.0578513797619318
infer,6,5,0,0,7,0,TRUE,0.110675716060278
inference,1,0,0,12,0,0,FALSE,0.0646128204107019
inferference,3,0,0,0,12,0,FALSE,0.0803891324736847
inferr,8,0,0,0,11,1,FALSE,0.136063049330599
infix,1,0,0,0,12,0,FALSE,0.0646128204107019
inflection,0,0,0,0,12,0,FALSE,0.0578513797619318
influence.ME,3,0,0,0,12,0,FALSE,0.0803891324736847
influence.SEM,1,0,0,0,12,0,FALSE,0.0646128204107019
influenceR,2,0,0,2,10,0,FALSE,0.0721040324815259
influxdbr,10,0,0,0,12,0,FALSE,0.166185636270792
infoDecompuTE,1,0,0,0,12,0,FALSE,0.0646128204107019
informR,2,0,0,12,0,0,FALSE,0.0721040324815259
infotheo,0,0,0,12,0,0,FALSE,0.0578513797619318
infra,0,0,0,12,0,0,FALSE,0.0578513797619318
infraFDTD.assist,1,0,0,0,12,0,FALSE,0.0646128204107019
infuser,0,0,0,0,12,0,FALSE,0.0578513797619318
infutil,1,0,0,12,0,0,FALSE,0.0646128204107019
ini,0,0,0,0,12,0,FALSE,0.0578513797619318
injectoR,0,0,0,0,12,0,FALSE,0.0578513797619318
inlabru,5,0,0,7,4,1,FALSE,0.0996073011649021
inline,0,0,0,0,12,0,FALSE,0.0578513797619318
inlmisc,14,0,0,0,12,0,FALSE,0.241961935065665
inpdfr,10,0,0,0,12,0,FALSE,0.166185636270792
inplace,1,1,0,0,11,0,TRUE,0.0646128204107019
insect,8,0,0,0,11,1,FALSE,0.136063049330599
insideRODE,3,0,0,12,0,0,FALSE,0.0803891324736847
insight,0,0,0,0,12,0,FALSE,0.0578513797619318
insol,2,0,0,5,7,0,FALSE,0.0721040324815259
inspectr,1,0,0,5,7,0,FALSE,0.0646128204107019
instaR,2,0,0,0,12,0,FALSE,0.0721040324815259
install.load,0,0,0,1,11,0,FALSE,0.0578513797619318
installr,1,0,0,3,2,0,FALSE,0.0646128204107019
insuranceData,0,0,0,12,0,0,FALSE,0.0578513797619318
insurancerating,4,0,0,0,11,1,FALSE,0.0895343702857667
intReg,3,0,0,12,0,0,FALSE,0.0803891324736847
intRegGOF,0,0,0,0,12,0,FALSE,0.0578513797619318
intRvals,2,0,0,0,12,0,FALSE,0.0721040324815259
intamap,9,0,0,0,12,0,FALSE,0.15050530328391
intamapInteractive,7,0,0,0,12,0,FALSE,0.122806306686478
intccr,4,0,0,0,12,0,FALSE,0.0895343702857667
intcensROC,2,0,0,3,9,0,FALSE,0.0721040324815259
integIRTy,6,0,0,0,12,0,FALSE,0.110675716060278
interAdapt,5,0,0,12,0,0,FALSE,0.0996073011649021
interactionTest,0,0,0,0,12,0,FALSE,0.0578513797619318
interactions,5,2,0,0,9,1,TRUE,0.0996073011649021
intercure,5,0,0,0,12,0,FALSE,0.0996073011649021
interep,1,0,0,0,11,1,FALSE,0.0646128204107019
interferenceCI,1,0,0,12,0,0,FALSE,0.0646128204107019
interflex,10,0,0,0,12,0,FALSE,0.166185636270792
interfr,3,0,0,0,12,0,FALSE,0.0803891324736847
intergraph,2,0,0,0,12,0,FALSE,0.0721040324815259
interim,0,0,0,2,10,0,FALSE,0.0578513797619318
interlineaR,2,0,0,0,12,0,FALSE,0.0721040324815259
internetarchive,2,0,0,0,12,0,FALSE,0.0721040324815259
interp,2,0,0,3,9,0,FALSE,0.0721040324815259
interplot,7,0,0,5,7,0,FALSE,0.122806306686478
interpretR,2,0,0,0,12,0,FALSE,0.0721040324815259
interval,4,0,0,12,0,0,FALSE,0.0895343702857667
intervals,0,0,0,2,10,0,FALSE,0.0578513797619318
interventionalDBN,0,0,0,12,0,0,FALSE,0.0578513797619318
intoo,0,0,0,0,12,0,FALSE,0.0578513797619318
intrinsicDimension,1,0,0,0,12,0,FALSE,0.0646128204107019
introgress,3,0,0,12,0,0,FALSE,0.0803891324736847
intrval,0,0,0,0,12,0,FALSE,0.0578513797619318
intsvy,6,0,0,0,12,0,FALSE,0.110675716060278
intubate,0,0,0,0,12,0,FALSE,0.0578513797619318
inum,1,0,0,0,12,0,FALSE,0.0646128204107019
invGauss,2,0,0,12,0,0,FALSE,0.0721040324815259
invLT,0,0,0,0,12,0,FALSE,0.0578513797619318
invctr,2,0,0,0,12,0,FALSE,0.0721040324815259
inventorize,4,0,0,0,12,0,FALSE,0.0895343702857667
investr,1,0,0,0,12,0,FALSE,0.0646128204107019
invgamma,0,0,0,0,12,0,FALSE,0.0578513797619318
io,2,1,0,2,9,0,TRUE,0.0721040324815259
ioanalysis,0,0,0,0,12,0,FALSE,0.0578513797619318
ioncopy,1,0,0,0,12,0,FALSE,0.0646128204107019
ionflows,1,0,0,12,0,0,FALSE,0.0646128204107019
ionr,2,0,0,0,11,1,FALSE,0.0721040324815259
iopsych,2,0,0,0,12,0,FALSE,0.0721040324815259
iosmooth,0,0,0,0,12,0,FALSE,0.0578513797619318
iotables,12,0,0,5,7,0,FALSE,0.201422189292113
iotools,0,1,0,11,0,0,TRUE,0.0578513797619318
ipc,3,0,0,1,11,0,FALSE,0.0803891324736847
ipcwswitch,1,0,0,0,12,0,FALSE,0.0646128204107019
ipdmeta,1,0,0,12,0,0,FALSE,0.0646128204107019
ipdw,4,0,0,0,12,0,FALSE,0.0895343702857667
ipeadatar,7,1,0,4,6,0,TRUE,0.122806306686478
ipflasso,2,0,0,0,12,0,FALSE,0.0721040324815259
ipfp,0,0,0,2,10,0,FALSE,0.0578513797619318
ipft,5,0,0,0,12,0,FALSE,0.0996073011649021
iplots,2,0,0,8,4,0,FALSE,0.0721040324815259
ipptoolbox,5,1,0,0,10,0,TRUE,0.0996073011649021
ipred,6,0,0,0,12,0,FALSE,0.110675716060278
iprior,7,5,0,2,5,0,TRUE,0.122806306686478
ips,3,0,0,12,0,0,FALSE,0.0803891324736847
iptmnetr,2,0,0,0,12,0,FALSE,0.0721040324815259
iptools,5,0,0,4,7,0,FALSE,0.0996073011649021
ipumsr,17,0,0,5,7,0,FALSE,0.312439480946161
ipw,4,0,0,0,12,0,FALSE,0.0895343702857667
ipwErrorY,1,0,0,0,12,0,FALSE,0.0646128204107019
iqLearn,0,0,0,0,12,0,FALSE,0.0578513797619318
irace,0,0,0,2,9,1,FALSE,0.0578513797619318
ircor,0,0,0,0,12,0,FALSE,0.0578513797619318
irg,2,0,0,0,9,3,FALSE,0.0721040324815259
irlba,1,0,0,0,12,0,FALSE,0.0646128204107019
irr,1,0,0,6,6,0,FALSE,0.0646128204107019
irrNA,1,0,0,5,7,0,FALSE,0.0646128204107019
irregulAR1,2,1,0,4,7,0,TRUE,0.0721040324815259
irtDemo,2,0,0,0,12,0,FALSE,0.0721040324815259
irtProb,2,0,0,12,0,0,FALSE,0.0721040324815259
irtoys,2,0,0,0,12,0,FALSE,0.0721040324815259
irtrees,0,0,0,12,0,0,FALSE,0.0578513797619318
irtreliability,3,0,0,0,12,0,FALSE,0.0803891324736847
isa2,1,0,0,0,12,0,FALSE,0.0646128204107019
isdals,0,0,0,12,0,0,FALSE,0.0578513797619318
isdparser,2,0,0,5,7,0,FALSE,0.0721040324815259
isingLenzMC,0,0,0,2,10,0,FALSE,0.0578513797619318
island,0,5,0,0,7,0,TRUE,0.0578513797619318
ismev,1,0,0,0,12,0,FALSE,0.0646128204107019
isni,5,0,0,0,12,0,FALSE,0.0996073011649021
isnullptr,0,0,0,0,12,0,FALSE,0.0578513797619318
isoband,1,0,0,3,9,0,FALSE,0.0646128204107019
isocir,3,0,0,11,0,1,FALSE,0.0803891324736847
isopam,2,0,0,12,0,0,FALSE,0.0721040324815259
isopat,0,0,0,0,12,0,FALSE,0.0578513797619318
isoph,2,1,0,0,11,0,TRUE,0.0721040324815259
isotone,1,0,0,1,11,0,FALSE,0.0646128204107019
isotonic.pen,2,0,0,0,12,0,FALSE,0.0721040324815259
isqg,2,0,0,0,12,0,FALSE,0.0721040324815259
isva,3,0,0,0,12,0,FALSE,0.0803891324736847
italy,0,0,0,2,10,0,FALSE,0.0578513797619318
itan,2,0,0,0,12,0,FALSE,0.0721040324815259
itcSegment,4,0,0,0,12,0,FALSE,0.0895343702857667
iteRates,7,0,0,12,0,0,FALSE,0.122806306686478
itemanalysis,3,0,0,0,12,0,FALSE,0.0803891324736847
iterLap,2,0,0,0,12,0,FALSE,0.0721040324815259
iterators,0,1,0,0,11,0,TRUE,0.0578513797619318
iterpc,3,0,0,0,12,0,FALSE,0.0803891324736847
itertools,1,0,0,0,12,0,FALSE,0.0646128204107019
itertools2,1,0,0,0,12,0,FALSE,0.0646128204107019
itree,0,0,0,12,0,0,FALSE,0.0578513797619318
itsadug,2,0,0,0,12,0,FALSE,0.0721040324815259
itsmr,0,0,0,0,12,0,FALSE,0.0578513797619318
itunesr,4,0,0,5,7,0,FALSE,0.0895343702857667
iva,2,0,0,0,12,0,FALSE,0.0721040324815259
ivfixed,1,0,0,12,0,0,FALSE,0.0646128204107019
ivmodel,4,0,0,0,12,0,FALSE,0.0895343702857667
ivmte,2,0,0,12,0,0,FALSE,0.0721040324815259
ivpack,3,0,0,12,0,0,FALSE,0.0803891324736847
ivpanel,1,0,0,12,0,0,FALSE,0.0646128204107019
ivprobit,1,0,0,5,7,0,FALSE,0.0646128204107019
ivregEX,4,0,0,0,12,0,FALSE,0.0895343702857667
ivtools,6,0,0,0,12,0,FALSE,0.110675716060278
jSonarR,2,0,0,12,0,0,FALSE,0.0721040324815259
jaatha,2,0,0,0,12,0,FALSE,0.0721040324815259
jaccard,4,0,0,5,7,0,FALSE,0.0895343702857667
jackknifeKME,1,0,0,0,12,0,FALSE,0.0646128204107019
jackstraw,7,0,0,0,12,0,FALSE,0.122806306686478
jacpop,0,0,0,0,12,0,FALSE,0.0578513797619318
jagsUI,3,0,0,0,12,0,FALSE,0.0803891324736847
james.analysis,2,0,0,12,0,0,FALSE,0.0721040324815259
janeaustenr,0,0,0,5,7,0,FALSE,0.0578513797619318
janitor,6,5,0,0,7,0,TRUE,0.110675716060278
jaod,3,0,0,0,12,0,FALSE,0.0803891324736847
jarbes,7,0,0,5,6,1,FALSE,0.122806306686478
jcext,6,0,0,0,11,1,FALSE,0.110675716060278
jcolors,2,0,0,0,11,1,FALSE,0.0721040324815259
jdx,1,0,0,0,11,0,FALSE,0.0646128204107019
jeek,3,0,0,0,12,0,FALSE,0.0803891324736847
jetpack,5,0,0,0,12,0,FALSE,0.0996073011649021
jetset,2,1,0,0,11,0,TRUE,0.0721040324815259
jiebaR,2,0,0,1,11,0,FALSE,0.0721040324815259
jiebaRD,0,0,1,1,10,0,TRUE,0.0578513797619318
jipApprox,1,0,0,0,11,1,FALSE,0.0646128204107019
jjb,0,0,0,0,12,0,FALSE,0.0578513797619318
jlctree,3,0,0,0,12,0,FALSE,0.0803891324736847
jmcm,3,0,0,5,7,0,FALSE,0.0803891324736847
jmdem,2,0,0,0,12,0,FALSE,0.0721040324815259
jmdl,6,0,0,0,11,1,FALSE,0.110675716060278
jmetrik,0,0,0,0,12,0,FALSE,0.0578513797619318
jmotif,1,0,0,3,9,0,FALSE,0.0646128204107019
jmuOutlier,0,0,0,0,12,0,FALSE,0.0578513797619318
jmv,20,5,0,3,4,0,TRUE,0.392807799969933
jmvconnect,5,0,0,0,12,0,FALSE,0.0996073011649021
jmvcore,5,0,0,1,10,1,FALSE,0.0996073011649021
jocre,4,0,0,0,12,0,FALSE,0.0895343702857667
